cluster_name,human_time_mean,success_pct,autonomy_mean,ai_time_mean,edu_years_mean,complexity_bin,time_savings_ratio,complexity_score
assist scientists or engineers in the conduct of photonic experiments.,2.20862078666687,0.8620689655172413,3.379310369491577,15.362069129943848,15.448275566101074,medium,0.8840749453031014,-0.3804477382051371
assist students who need extra help with their coursework outside of class.,2.823172092437744,0.7552926841651013,3.2126212120056152,17.608240127563477,13.048382759094238,medium,0.8960493164483928,-0.054635073919318655
"assist students who need extra help, such as by tutoring and preparing and implementing remedial programs.",1.819117546081543,0.8823529411764706,2.941176414489746,11.882352828979492,14.058823585510254,low,0.8911344600886788,-0.5869481351148463
attend investment briefings or consult financial media to stay abreast of relevant investment markets.,0.8476189970970154,,3.3809523582458496,3.547619104385376,12.476190567016602,low,0.9302434404188771,-1.1020011951639412
attend meetings to record minutes.,1.8958333730697632,,3.4166667461395264,9.333333015441896,12.5,medium,0.9179487224631525,-0.5462762046361225
attend or view productions to maintain knowledge of available actors.,0.7133846282958984,0.5230769230769232,3.169230699539185,4.361538410186768,7.953845977783203,low,0.8981022243076777,-1.1731673564382337
"attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments.",3.3357973098754883,0.4492753623188406,3.4347825050354004,6.32608699798584,11.550724983215332,medium,0.9683929287347199,0.21714009978075832
"attend to the needs of the bereaved, such as by offering comfort, counseling, or after care programs.",1.693906307220459,0.828125,3.9375,21.0078125,9.0,low,0.79330013304699,-0.6533305623406501
audition and interview performers to match their attributes to specific roles or to increase the pool of available acting talent.,2.0714285373687744,,3.6190476417541504,15.880952835083008,8.619047164916992,medium,0.8722222164672909,-0.4531820597230253
authenticate and appraise historical documents and archival materials.,2.2791664600372314,0.7916666666666666,3.5,9.208333015441896,10.083333015441896,medium,0.9326630065793771,-0.3430469978946055
"author or publish professional articles, internal documents, and instructional materials.",6.298765659332275,0.6790123456790125,3.395061731338501,17.11111068725586,15.086420059204102,high,0.9547236405440168,1.7879977369964768
back up files from web sites to local directories for instant recovery in case of problems.,1.0983333587646484,,3.1666667461395264,9.527777671813965,11.0,low,0.8554206760060179,-0.9690815945014943
back up network data.,1.558571457862854,0.8285714285714286,3.400000095367432,10.671428680419922,13.199999809265137,low,0.8858845106033528,-0.7250801582260763
"bake, roast, broil, and steam meats, fish, vegetables, and other foods.",0.361785739660263,0.9732142857142856,3.4910714626312256,8.455357551574707,5.6875,low,0.6104804296821852,-1.3595722498793346
"bleach, dye, or tint hair, using applicator or brush.",0.7666667103767395,0.9047619047619049,3.142857074737549,9.952381134033203,7.5714287757873535,low,0.7836439007257228,-1.1449191419141775
"book transportation and hotel reservations, using computer terminal or telephone.",1.0750000476837158,,2.75,4.375,8.0,low,0.9321705456443663,-0.9814520641083442
"break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",6.993613243103027,0.6793893129770993,3.753180742263794,17.427480697631836,15.47328281402588,high,0.9584681048936126,2.156380556160672
"broadcast weather conditions, forecasts, or severe weather warnings to the public via television, radio, or the internet or provide this information to the news media.",1.1218749284744265,,3.3125,3.078125,8.9375,low,0.9542711205757168,-0.9566007137734127
broadcast weather reports and warnings.,1.1673911809921265,,3.13043475151062,4.41304349899292,7.130434989929199,low,0.9369956479192287,-0.9324696585436205
build and update digital databases.,4.085399627685547,0.7000000000000001,3.220000028610229,14.90999984741211,12.859999656677246,high,0.9391736378069706,0.6145518797690306
build or assemble robotic devices or systems.,3.0531249046325684,,3.9375,15.6875,10.75,medium,0.9143636957215155,0.06727751124268483
"build or repair cabinets, doors, frameworks, floors, or other wooden fixtures used in buildings, using woodworking machines, carpenter's hand tools, or power tools.",0.730526328086853,0.8421052631578947,3.4210526943206787,14.368420600891112,8.315789222717285,low,0.6721902175536003,-1.1640794530738874
buy merchandise or commodities for resale to wholesale or retail consumers.,2.756666660308838,0.6296296296296297,3.4814815521240234,18.74073982238769,9.44444465637207,medium,0.8866944385392361,-0.08989382583787256
calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,1.8956061601638796,0.8106060606060607,3.189393997192383,15.503787994384766,10.056818008422852,medium,0.8636866285817828,-0.5463966646229956
"calculate amounts of required materials and estimate costs, based on surface measurements or work orders.",2.875882387161255,0.7941176470588235,3.470588207244873,14.117647171020508,11.558823585510254,medium,0.9181836779670033,-0.026690000175450156
"calculate and quote rates for tours, stocks, insurance policies, or other products or services.",1.028499960899353,0.675,2.7249999046325684,6.462500095367432,10.0,low,0.895276286808405,-1.0061047123453062
calculate anticipated drug usage for a prescribed period.,0.2543749809265136,,2.5625,5.9375,11.0625,low,0.6109745818047987,-1.416517512459334
"calculate costs of materials, overhead, and other expenses, based on estimates, quotations and price lists.",1.298235297203064,0.8823529411764706,2.3529412746429443,9.852941513061523,10.176470756530762,low,0.8735085294336494,-0.8631008854102948
calculate costs or savings for water- or energy-efficient appliances or systems.,1.517435908317566,0.8205128205128205,3.615384578704834,8.666666984558105,9.076923370361328,low,0.9048101808116655,-0.7468887246848196
"calculate dimensions or tolerances, using instruments such as micrometers or vernier calipers.",0.785227358341217,0.7727272727272727,2.954545497894287,11.772727012634276,11.5,low,0.7501206309319971,-1.135078964035795
"calculate figures, such as required amounts of labor or materials, manufacturing costs, or wages, using pricing schedules, adding machines, calculators, or computers.",1.421379327774048,0.8620689655172413,2.844827651977539,8.715517044067383,10.15517234802246,low,0.89780446741926,-0.7978144165435516
"calculate orbits and determine sizes, shapes, brightness, and motions of different celestial bodies.",3.0351815223693848,0.7181818181818181,3.436363697052002,13.122727394104004,10.563636779785156,medium,0.9279410072764507,0.057764585101988605
"calculate purchase subtotals, taxes, and shipping costs for submission to customers.",1.7616666555404663,,2.8333332538604736,9.583333015441896,8.166666984558105,low,0.9093345971999283,-0.6174064996761283
"calculate revenue, sales, and expenses, using financial accounting or spreadsheet software.",2.1700000762939453,0.6923076923076923,3.1282050609588623,12.102563858032228,11.692307472229004,medium,0.9070463638054973,-0.40092302875460506
"calculate, prepare, and issue bills, invoices, account statements, and other financial statements according to established procedures.",2.8304409980773926,0.7205882352941176,2.867647171020508,16.360294342041016,11.720588684082031,medium,0.9036646329838476,-0.050781365545978945
"calculate, review, and correct errors on interest, principal, payment, and closing costs, using computers or calculators.",1.7275508642196655,0.7551020408163265,2.857142925262451,10.173469543457031,12.020408630371094,low,0.9018507476473794,-0.6354934466243677
calibrate data collection equipment.,3.167391538619995,0.6956521739130435,3.52173924446106,20.30434799194336,14.739130020141602,medium,0.8931594671073841,0.12785750856563644
calibrate testing instruments.,1.6333333253860474,0.7142857142857143,3.190476179122925,13.285714149475098,13.142857551574709,low,0.8644314876110286,-0.6854441457142151
"calibrate, troubleshoot, or repair equipment and correct malfunctions as needed.",3.1225807666778564,0.5483870967741935,3.548387050628662,15.03225803375244,12.387096405029297,medium,0.9197658435069325,0.10410047337903193
"call on policyholders to deliver and explain policy, to analyze insurance program and suggest additions or changes, or to change beneficiaries.",1.8430233001708984,0.8604651162790699,3.3953487873077397,6.988372325897217,11.325581550598145,low,0.9368033642941537,-0.5742741771255382
call on prospective customers to explain company services or to solicit new business.,1.191333293914795,0.8933333333333333,3.533333301544189,9.766666412353516,13.06666660308838,low,0.8633650428719847,-0.9197764244283961
cancel orders based on customer requests or inventory or delivery problems.,1.5303571224212646,0.7857142857142857,3.0357143878936768,9.214285850524902,9.714285850524902,low,0.8996499388331609,-0.7400383687366652
"care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",1.4210714101791382,0.9642857142857145,3.5892856121063232,14.044642448425291,7.267857074737549,low,0.8352810615541734,-0.7979776632099177
change dressings on wounds.,1.441935658454895,0.9032258064516129,3.322580575942993,16.0,9.45161247253418,low,0.8150634079245858,-0.7869162005538126
check adhesives to ensure that they will work and will remain durable.,2.595000028610229,0.9500000000000001,3.849999904632568,12.850000381469728,11.75,medium,0.917469491073881,-0.17560357131431653
"check air pressure in vehicle tires; and levels of fuel, motor oil, transmission, radiator, battery, and other fluids; and add air, oil, water, or other fluids, as required.",0.4344444274902344,0.8888888888888888,3.518518447875977,4.777777671813965,7.0,low,0.8167092893247986,-1.3210512664511085
check and analyze operating system or application logfiles regularly to verify proper system performance.,0.911904752254486,,3.3809523582458496,10.595237731933594,13.0,low,0.8063533553305289,-1.0679192349324704
"check completed work for spelling, grammar, punctuation, and format.",2.611907958984375,0.75,2.9276316165924072,16.967105865478516,14.921052932739258,medium,0.8917323649230218,-0.1666396039595494
"check construction plans, design calculations, or cost estimations to ensure completeness, accuracy, or conformity to engineering standards or practices.",5.845000267028809,0.6,3.433333396911621,21.16666603088379,15.06666660308838,high,0.9396445250530803,1.5474278935370394
"check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",2.123253107070923,0.6024096385542169,3.036144495010376,12.722891807556152,13.144577980041504,medium,0.9001305138391494,-0.42570656504655896
"check electrical installation for proper wiring, polarity, grounding, or integrity of terminations.",2.817704916000366,0.7704918032786886,3.377049207687378,12.68852424621582,11.491803169250488,medium,0.9249476398672083,-0.05753357125299265
check identification of customers to verify age requirements for purchase of alcohol.,1.881250023841858,,2.6875,12.0,10.0625,medium,0.8936877089885356,-0.5540077639405069
check import or export documentation to determine cargo contents and use tariff coding system to classify goods according to fee or tariff group.,2.7261905670166016,0.7142857142857143,3.190476179122925,11.452381134033203,11.285714149475098,medium,0.9299854451813195,-0.10605113778127723
"check original texts or confer with authors to ensure that translations retain the content, meaning, and feeling of the original material.",1.8415910005569456,0.9090909090909091,3.045454502105713,17.409090042114258,12.522727012634276,low,0.8424452005824556,-0.5750335300858125
"check reference materials, such as books, news files, or public records, to obtain relevant facts.",2.4948360919952397,0.4344262295081967,3.245901584625244,7.065573692321777,13.647541046142578,medium,0.9527986780708634,-0.2287068333974547
"check the condition of a vehicle's tires, brakes, windshield wipers, lights, oil, fuel, water, and safety equipment to ensure that everything is in working order.",0.3847618997097015,1.0,3.238095283508301,4.61904764175415,7.047618865966797,low,0.7999174881383713,-1.3473911287093536
check translations of technical terms and terminology to ensure that they are accurate and remain consistent throughout translation revisions.,1.8513637781143188,0.8636363636363636,3.045454502105713,16.636363983154297,12.045454978942873,medium,0.8502332516546349,-0.5698523602411786
"choose subject matter and suitable form to express personal feelings and experiences or ideas, or to narrate stories or events.",3.442465543746948,0.8767123287671232,4.0,12.684931755065918,11.64383602142334,high,0.9385860144235507,0.2736917027892799
classify and catalog items according to content and purpose.,3.5722579956054688,0.6290322580645161,3.387096881866455,15.088709831237791,12.645161628723145,high,0.9296023698465617,0.3425029218805301
"classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",3.397425413131714,0.6506986027944112,3.0618762969970703,17.218563079833984,12.818363189697266,high,0.9155313166784036,0.2498130700083712
clean or prepare various foods for cooking or serving.,0.2280000150203704,0.9500000000000001,3.3499999046325684,3.275000095367432,5.400000095367432,low,0.7605994240048017,-1.4305005563999031
"clean, cut, and cook meat, fish, or poultry.",0.3992856740951538,0.9761904761904763,3.595238208770752,6.523809432983398,6.523809432983398,low,0.7276883087208421,-1.3396911538112861
coach client representatives in effective communication with the public or with employees.,1.8382703065872192,0.891891891891892,3.3351352214813232,18.99459457397461,13.183783531188965,low,0.8277856226592486,-0.576794040785887
coach senior executives and managers on leadership and performance.,3.370382308959961,0.821656050955414,3.7324841022491455,24.675159454345703,14.477706909179688,medium,0.8779804129403547,0.23547580355393657
"code, evaluate, or interpret collected study data.",3.159599781036377,0.6577777777777779,3.1422221660614014,14.833333015441896,14.68000030517578,medium,0.921755211401192,0.12372660318157992
collaborate with artists to achieve appropriate visual style.,4.629411697387695,0.6078431372549019,3.56862735748291,23.97058868408203,10.098039627075195,high,0.913701818391567,0.9029672165666108
collaborate with colleagues and community agencies to address teaching and research issues.,2.89230751991272,0.7692307692307694,3.461538553237915,12.038461685180664,16.230770111083984,medium,0.9306294276438491,-0.01798199449268558
collaborate with colleagues to address teaching and research issues.,3.167647123336792,0.8470588235294118,3.22352933883667,20.52941131591797,16.341176986694336,medium,0.8919839104726817,0.12799301025076568
"collaborate with colleagues to exchange information, such as selling strategies or marketing information.",1.6273213624954224,0.7857142857142857,3.1785714626312256,11.821428298950195,13.321428298950195,low,0.8789275372871795,-0.6886314689345685
collaborate with committees or individuals to address financial or administrative issues pertaining to congregations.,2.6192307472229004,0.8461538461538461,2.961538553237915,12.076923370361328,11.884614944458008,medium,0.923152224604074,-0.162757328999606
collaborate with computer manufacturers and other users to develop new programming methods.,1.1004616022109983,0.676923076923077,3.338461637496948,10.438461303710938,12.492307662963867,low,0.8419078369365115,-0.9679532775310596
collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,5.7778849601745605,0.8461538461538461,3.807692289352417,18.711538314819336,14.942307472229004,high,0.9460254099790464,1.5118458083063953
"collaborate with graphic artists, editors and writers to produce master copies according to design specifications.",3.050925970077514,0.8888888888888888,3.1666667461395264,22.601852416992188,10.407407760620115,medium,0.876530094804748,0.06611171642743557
"collaborate with investigators to prepare presentations or reports of clinical study procedures, results, and conclusions.",4.577777862548828,0.5555555555555556,3.4814815521240234,13.29629611968994,16.851852416992188,high,0.9515911558004739,0.8755928425506887
collaborate with management or users to develop e-commerce strategies and to integrate these strategies with web sites.,4.26312255859375,0.7046413502109705,3.590717315673828,16.10601234436035,11.101265907287598,high,0.9370335862074726,0.7087740888509113
"collaborate with members of the business community to improve programs, to develop new programs, and to provide student access to learning opportunities such as internships.",3.6066665649414062,1.0,3.2666666507720947,20.03333282470703,13.06666660308838,high,0.9074245222285449,0.36074508904270497
collaborate with other health care professionals to develop and revise treatment plans based on identified needs and assessment data.,3.4800000190734863,,3.650000095367432,20.399999618530277,15.699999809265137,high,0.9022988529371638,0.2935911111769488
"collaborate with other managers or staff members to formulate and implement policies, procedures, goals, or objectives.",6.176799774169922,0.68,3.119999885559082,27.040000915527344,14.15999984741211,high,0.927038806760412,1.7233358778098327
collaborate with other marketing staff to integrate and complement marketing strategies across multiple sales channels.,2.908333301544189,0.8888888888888888,3.6111111640930176,18.11111068725586,11.94444465637207,medium,0.896211398938585,-0.009485710192936144
"collaborate with other researchers in the planning, implementation, and evaluation of surveys.",6.078260898590088,,3.3913042545318604,35.34782791137695,16.521739959716797,high,0.9030758180639679,1.6710941637545307
"collaborate with other teachers and administrators in the development, evaluation, and revision of preschool programs.",3.4100000858306885,0.78,3.5199999809265137,17.959999084472656,11.979999542236328,high,0.9122189705160593,0.2564797023563994
collaborate with others in the organization to ensure successful implementation of chosen problem solutions.,3.652222394943237,0.6,3.2444443702697754,31.08888816833496,13.44444465637207,high,0.8581279889044191,0.38489712680956006
collaborate with research workers in other disciplines.,5.397916316986084,0.7083333333333335,3.4166667461395264,34.9375,16.14583396911621,high,0.8921265850612912,1.3104003068164654
"collaborate with sales teams to understand customer requirements, to promote the sale of company products, and to provide sales support.",3.73736834526062,0.8070175438596491,3.4912281036376958,14.219298362731934,14.298245429992676,high,0.9365895239236832,0.4300384008830995
collaborate with search engine shopping specialists to place marketing content in desired online locations.,2.7501142024993896,0.7072243346007605,3.479087352752685,10.813688278198242,10.988593101501465,medium,0.9344652168240236,-0.0933676997300431
collaborate with senior managers and decision makers to identify and solve a variety of problems and to clarify management objectives.,4.709051132202148,0.6337760910815939,3.571157455444336,26.123340606689453,13.527514457702637,high,0.9075420933244602,0.9451891371702388
"collaborate with social service and health care professionals to advise individuals and families on home management practices such as budget planning, meal preparation, and time management.",1.4600000381469729,0.875,3.5,11.425000190734863,9.449999809265137,low,0.8695776268011217,-0.7773391259940836
"collaborate with students, parents, teachers, school administrators, or counselors to determine student needs, develop tutoring plans, or assess student progress.",2.831481695175171,0.5555555555555556,3.2962963581085205,15.037036895751951,13.333333015441896,medium,0.9114889981372946,-0.05022962594188462
"collaborate with system architects, software architects, design analysts, and others to understand business or industry requirements.",3.822209596633911,0.6979020979020979,3.538461446762085,17.779720306396484,14.208391189575195,high,0.9224718937354348,0.47501813470141935
"collaborate with web, multimedia, or art design staffs to create multimedia web sites or other internet content that conforms to brand and company visual format.",4.159582138061523,0.6752411575562701,3.501607656478882,16.38102912902832,11.778135299682615,high,0.9343642839379762,0.6538807382744888
"collaborate with writers who create ideas, stories, or captions that are combined with artists' work.",5.303124904632568,,3.5625,40.53125,10.75,high,0.8726183438102261,1.2601453609392055
"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",6.404794216156006,0.5353003161222339,3.4920969009399414,13.314014434814451,12.81138038635254,high,0.9653540405684697,1.8442102065896986
"collect and analyze data to detect deficient controls, duplicated effort, extravagance, fraud, or non-compliance with laws, regulations, and management policies.",8.204687118530273,0.71875,3.625,18.484375,15.46875,high,0.9624515947755174,2.7984477070960194
"collect and analyze data to evaluate the effectiveness of academic programs and other services, such as behavioral management systems.",5.116285800933838,0.6857142857142857,3.359999895095825,17.520000457763672,14.50857162475586,high,0.9429273463229717,1.1610900898866146
"collect and analyze data, such as studying old records, tallying the number of outpatients entering each day or week, or participating in federal, state, or local population surveys as a census enumerator.",2.3476667404174805,,3.0999999046325684,4.7166666984558105,9.899999618530272,medium,0.9665152168799942,-0.3067306502675849
collect and analyze relevant data to identify real estate market trends.,1.6468749046325684,,3.5625,6.84375,8.875,low,0.9307400339399499,-0.6782648948176406
"collect and analyze security data to determine security needs, security program goals, or program accomplishments.",3.4536736011505127,0.653061224489796,3.510204076766968,11.86734676361084,13.816326141357422,high,0.9427308033217272,0.27963380560450907
"collect and analyze survey data, regulatory information, and data on demographic and employment trends to forecast enrollment patterns and curriculum change needs.",6.324358940124512,0.41025641025641024,3.0512821674346924,12.589743614196776,13.256410598754885,high,0.9668220823291093,1.8015663600299499
"collect and analyze survey data, regulatory information, and demographic and employment trends to forecast enrollment patterns and the need for curriculum changes.",4.90350866317749,0.3333333333333333,3.298245668411255,9.228070259094238,13.929824829101562,high,0.9686344653289058,1.0482834202066167
"collect and analyze web metrics, such as visits, time on site, page views per visit, transaction volume and revenue, traffic mix, click-through rates, conversion rates, cost per acquisition, or cost per click.",3.267000198364258,0.5,3.5,9.9399995803833,11.9399995803833,medium,0.9492908939044442,0.18066638312576577
"collect and deposit money into accounts, disburse funds from cash accounts to pay bills or invoices, keep records of collections and disbursements, and ensure accounts are balanced.",2.7395238876342773,0.7142857142857143,3.2857143878936768,12.380952835083008,12.095237731933594,medium,0.9246769795111209,-0.09898229800593449
"collect and organize books, pamphlets, manuscripts, and other materials in specific fields, such as rare books, genealogy, or music.",2.7100000381469727,0.8,3.7200000286102295,10.760000228881836,9.199999809265137,medium,0.9338253377772444,-0.1146347650515722
"collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",3.822406768798828,0.32763975155279507,3.2049689292907715,6.471273422241211,12.42391300201416,high,0.9717836003437054,0.4751226681842569
"collect data about existing client hardware, software, networking, or key business processes to inform implementation of radio frequency identification device (rfid) technology.",2.407222270965576,,3.277777671813965,15.583333015441896,13.55555534362793,medium,0.8921070895460548,-0.2751564824176105
"collect data about the attitudes, values, and behaviors of people in groups, using observation, interviews, and review of documents.",3.991025447845459,0.6153846153846154,3.461538553237915,12.743589401245115,12.538461685180664,high,0.9467823095936213,0.5645181353367112
"collect data relating to commercial or residential development, population, or power system interconnection to determine operating efficiency of electrical systems.",3.133035659790039,0.6785714285714286,3.4107143878936768,11.482142448425291,12.821428298950195,medium,0.9389189713787321,0.10964327598593693
collect data through surveys or experimentation.,4.042181968688965,,3.200000047683716,6.472727298736572,12.272727012634276,high,0.9733117437196264,0.5916394548996216
collect detailed information on individuals for use in biographies.,4.168333530426025,0.7000000000000001,3.3333332538604736,11.68333339691162,9.56666660308838,high,0.9532853544802691,0.6585204069819083
"collect information about clients through interviews, observation, or tests.",2.3955209255218506,0.5,3.2291667461395264,7.21875,14.145833015441896,medium,0.9497760596794659,-0.2813601085411719
"collect information about clients, using techniques such as testing, interviewing, discussion, and observation.",0.76624995470047,0.2222222222222222,3.375,8.958333015441895,10.68055534362793,low,0.8051477206080502,-1.1451400905574665
"collect information about individuals or clients, using interviews, case histories, observational techniques, and other assessment methods.",2.6631033420562744,0.6438356164383562,3.636986255645752,20.791095733642575,11.589040756225586,medium,0.8698817816210551,-0.1394976810620533
"collect information and make judgments through observation, interviews, and review of documents.",4.803124904632568,,3.5625,13.359375,13.25,high,0.9536434603678013,0.9950636165622009
collect or compile nanotechnology research or engineering data.,2.9739131927490234,,3.2173912525177,11.239130020141602,15.65217399597168,medium,0.937012676050617,0.02528235372032724
"collect samples of materials or products, checking them to ensure conformance to specifications or sending them to laboratories for analysis.",2.982916831970215,0.6388888888888888,3.3888888359069824,9.43055534362793,11.972222328186035,medium,0.9473079769743415,0.030055754501316506
"collect, analyze, and interpret data such as election results and public opinion surveys, reporting on findings, recommendations, and conclusions.",1.423626184463501,0.5714285714285714,3.3626372814178467,6.013736248016357,10.126373291015623,low,0.9295960283951149,-0.7966232151623409
"collect, compile, or integrate geographic information systems (gis) data, such as remote sensing or cartographic data for inclusion in map manuscripts.",3.74399995803833,,3.440000057220459,13.979999542236328,13.039999961853027,high,0.9377670953573712,0.4335542398493959
"collect, count, and disburse money, do basic bookkeeping, and complete banking transactions.",2.919090986251831,0.6818181818181818,3.045454502105713,12.227272987365724,11.681818008422852,medium,0.9301878961352864,-0.0037823785374169827
"collect, record, and maintain patient information, such as medical histories, reports, and examination results.",3.636667013168335,0.5714285714285714,2.8412697315216064,12.603174209594728,13.015872955322266,high,0.9422402703539681,0.37665023133887754
"collect, record, and maintain patient information, such as medical history, reports, and examination results.",2.9505207538604736,0.5833333333333334,3.1354167461395264,13.1875,11.833333015441896,medium,0.9255075002000612,0.01288053670870872
"collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",4.4554548263549805,0.6181818181818182,3.5999999046325684,11.227272987365724,13.836363792419434,high,0.9580017700214952,0.8107416349271754
"communicate behavioral observations and student progress reports to students, parents, teachers, or administrators.",0.8529033064842224,0.9032258064516129,3.338709592819214,10.064516067504885,11.241935729980469,low,0.8033283102748556,-1.099199647263564
"communicate client assessment findings and recommendations in oral, written, audio, video, or other forms.",6.584880828857422,0.7559523809523809,3.25,14.476190567016602,13.815476417541504,high,0.9633600289732998,1.9396855534573734
"communicate examination results or diagnostic information to referring physicians, patients, or families.",0.7797297239303589,0.972972972972973,3.5,8.067567825317383,11.162161827087402,low,0.827556319031261,-1.1379936090749496
"communicate freight transportation information to customers or suppliers, using transportation management, electronic logistics marketplace, or electronic freight information systems, to improve efficiency, speed, or quality of transportation services.",2.151219367980957,0.9024390243902439,3.073170661926269,12.47560977935791,11.85365867614746,medium,0.9033446645419911,-0.41087987459509034
"communicate manufacturing capabilities, production schedules, or other information to facilitate production processes.",4.840624809265137,,3.5,9.03125,12.1875,high,0.9689046684541155,1.014944696830146
"communicate research findings on various types of diseases to health practitioners, policy makers, and the public.",1.462499976158142,,3.450000047683716,9.524999618530272,11.0,low,0.8914529940306779,-0.7760137501364134
"communicate research or project results to other professionals or the public or teach related courses, seminars, or workshops.",2.3902151584625244,0.8895265423242468,3.6556670665740967,13.38522243499756,13.077474594116213,medium,0.9066665443094292,-0.28417303251586035
"communicate research results through conference presentations, scientific publications, or project reports.",3.2634880542755127,0.872093023255814,3.668604612350464,14.165698051452637,13.581395149230955,medium,0.9276556360563657,0.1788043725626699
"communicate scientific or technical information to the public, organizations, or internal audiences through oral briefings, written documents, workshops, conferences, training sessions, or public hearings.",1.9567795991897583,0.7796610169491526,3.288135528564453,9.73728847503662,10.525424003601074,medium,0.917063658412113,-0.5139647407699551
"communicate security status, updates, and actual or potential problems, using established protocols.",0.7312500476837158,0.625,3.28125,5.359375,9.90625,low,0.8778490108142857,-1.1636957633675349
"communicate students' progress to students, parents or teachers in written progress reports, in person, by phone, or by email.",0.8747244477272034,0.8818897637795275,2.929133892059326,12.401575088500977,11.889763832092283,low,0.7637051088731621,-1.0876308748935912
"communicate technical or marketing information about distance learning via podcasts, webinars, and other technologies.",1.3157894611358645,,3.736842155456543,9.763157844543455,11.578947067260742,low,0.876333332789739,-0.8537943086175215
"communicate to faculty, students, or other users availability of, or changes to, distance learning courses or materials, programs, services, or applications.",0.9853846430778505,0.6923076923076923,3.1384615898132324,6.9384613037109375,11.430768966674805,low,0.8826437751583882,-1.0289628796602919
"communicate with children's parents or guardians about daily activities, behaviors, and related issues.",1.0021687746047974,0.8433734939759038,3.0602409839630127,8.993975639343262,9.33734893798828,low,0.850424800904252,-1.0200645459342597
"communicate with clients to build rapport, acknowledge their progress, or reflect upon their reactions to musical experiences.",0.6883720755577087,0.627906976744186,3.6046512126922607,10.529069900512695,8.534883499145508,low,0.7450731885082593,-1.186428098660556
"communicate with customers, competitors, suppliers, professional organizations, or others to stay abreast of industry or business trends.",1.857884645462036,0.48076923076923084,3.25,10.47115421295166,11.615385055541992,medium,0.9060656229067835,-0.5663952344584108
"communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.",0.8574758172035217,0.8543689320388349,3.038835048675537,12.873785972595217,8.786407470703125,low,0.7497735851688432,-1.0967754690282552
"communicate with customers, sales staff, or marketing staff to determine customer needs.",0.5958490967750549,,3.339622735977173,5.179245471954346,8.0,low,0.8551298334878679,-1.235480403881881
"communicate with dispatchers by radio, telephone, or computer to exchange information and receive requests for passenger service.",0.59416663646698,0.6944444444444444,3.222222328186035,4.541666507720947,7.583333492279053,low,0.8726040185537147,-1.2363723829085
communicate with laboratories or investigators regarding laboratory findings.,1.8452380895614624,,3.6666667461395264,11.190476417541504,12.7619047164917,low,0.8989247288209383,-0.5730999766553815
communicate with management and user personnel to develop production and design standards.,5.642558097839356,0.744186046511628,3.255813837051392,10.44186019897461,13.139534950256348,high,0.9691574281915,1.4401004468486298
"communicate with readers, viewers, advertisers, or the general public via mail, email, or telephone.",0.4318749904632568,0.9375,3.0625,5.734375,10.875,low,0.7787023588373362,-1.3224134881494645
communicate with regulatory agencies regarding compliance documentation or validation results.,1.7966667413711548,,3.2666666507720947,7.533333301544189,14.0,low,0.9301175047466417,-0.5988507320654407
communicate with staff or clients to understand specific system requirements.,0.5246479511260986,,3.197183132171631,4.746479034423828,10.746479034423828,low,0.8492170154533772,-1.2732286516624138
"communicate with telecommunications vendors to obtain pricing and technical specifications for available hardware, software, or services.",1.8160494565963743,0.5061728395061729,3.3333332538604736,7.7839508056640625,10.44444465637207,low,0.9285633367766988,-0.5885747241401128
"communicate with vendors to gather information about products, alert them to future needs, resolve problems, or address system maintenance issues.",1.0692683458328247,0.8658536585365854,3.012195110321045,10.740243911743164,12.14634132385254,low,0.8325920093928358,-0.9844908031581104
compare a property with similar properties that have recently sold to determine its competitive market price.,2.8501148223876958,0.5402298850574713,3.2988505363464355,10.568965911865234,11.88505744934082,medium,0.9381956718091622,-0.040351022212495175
compare previously prepared bank statements with canceled checks and reconcile discrepancies.,4.868918895721436,0.5135135135135135,3.2432432174682617,17.2702693939209,14.0,high,0.9408826005532865,1.0299451884169255
"compare prices, specifications, and delivery dates to determine the best bid among potential suppliers.",2.9911112785339355,0.5555555555555556,3.2444443702697754,12.033333778381348,11.422222137451172,medium,0.9329494812137772,0.03440015087994698
compare suppliers' bills with bids and purchase orders to verify accuracy.,1.6894736289978027,,3.1578948497772217,8.684210777282715,11.894737243652344,low,0.9143302127930204,-0.6556806064916976
compile and analyze accounting records and other data to determine the financial resources required to implement a program.,3.276364088058472,,3.2727272510528564,10.340909004211426,12.636363983154297,medium,0.9473964190879485,0.18563077555435814
compile and analyze data obtained from monitoring or diagnostic tests.,2.060117721557617,0.5058823529411764,3.200000047683716,10.861764907836914,12.199999809265137,medium,0.9121266647841162,-0.4591786412941224
